Circ,ob,153,139,227,0,20,114.678,541.884,-34.1746,-69.4728,0,0,1
Circ,ob,172,215,108,0,20,1153,930.68,26.0476,73.38,0,0,1
Circ,ob,55,212,79,0,20,1334.36,594.45,45.4368,-85.0351,0,0,1
Circ,ob,9,119,147,0,20,652.828,864.746,12.2843,23.825,0,0,1
Circ,ob,20,92,247,0,20,1273.09,682.719,-21.4816,-62.1936,0,0,1
Circ,ob,178,140,233,0,20,1428.74,360.071,-10.8895,-82.347,0,0,1
Circ,ob,215,42,65,0,20,1191.8,879.109,36.8452,-5.40317,0,0,1
Circ,ob,212,19,182,0,20,1631.91,801.336,-83.9641,-8.79738,0,0,1
Circ,ob,139,58,137,0,20,1716.68,477.691,88.8968,-79.0192,0,0,1
Circ,ob,148,147,165,0,20,1851.31,312.802,-25.8074,-60.3505,0,0,1
Circ,ob,26,77,142,0,20,2111.88,414.684,82.296,2.93102,0,0,1
Circ,ob,59,250,62,0,20,2026.61,722.865,55.0355,-7.23139,0,0,1
Circ,ob,119,245,100,0,20,1944.01,267.733,-100.825,-94.6918,0,0,1
Circ,ob,76,5,26,0,20,2104.98,555.129,-48.3955,-93.6137,0,0,1
Circ,ob,55,140,179,0,20,2052.86,544.579,-32.6388,-5.24004,0,0,1
Circ,ob,224,85,56,0,20,858.836,825.899,11.5597,-6.73416,0,0,1
Circ,ob,37,31,26,0,20,798.83,914.018,-5.61423,-33.1882,0,0,1
Circ,ob,136,239,253,0,20,817.378,1147.08,-44.9517,-57.3308,0,0,1
Circ,ob,202,250,237,0,20,1198.05,947.487,60.8579,-52.4268,0,0,1
Circ,ob,85,167,40,0,20,1359.06,877.396,-17.7237,-64.495,0,0,1
Circ,ob,137,58,63,0,20,1478.52,800.13,-54.5977,-155.225,0,0,1
Circ,ob,232,1,240,0,20,1564.08,1158.44,-20.9074,18.2309,0,0,1
Circ,ob,194,75,127,0,20,1240.66,1039.28,64.4365,82.5741,0,0,1
Circ,ob,178,215,17,0,20,1606.52,1063.78,-86.8107,20.6504,0,0,1
Circ,ob,116,167,1,0,20,1549.47,845.886,37.9278,-66.8301,0,0,1
Circ,ob,244,100,82,0,20,1956.94,851.401,-29.3531,-9.00006,0,0,1
Circ,ob,181,196,171,0,20,1847.88,955.189,2.76132,18.3759,0,0,1
Circ,ob,243,100,210,0,20,1996.01,634.251,29.8958,-56.5872,0,0,1
Circ,ob,88,95,196,0,20,2061.83,154.981,-63.4827,-114.787,0,0,1
Circ,ob,45,118,88,0,20,1865.62,838.814,-108.66,30.1239,0,0,1
Circ,ob,2,2,180,0,20,503.533,872.05,-19.7658,16.8631,0,0,1
Circ,ob,8,10,232,0,20,753.409,827.749,35.9546,-71.6949,0,0,1
Circ,ob,8,203,97,0,20,515.774,649.881,-1.20317,-32.4367,0,0,1
Circ,ob,180,243,243,0,20,1075.78,1122.56,-40.0152,-20.5218,0,0,1
Circ,ob,165,1,144,0,20,957.572,1096.88,-20.8893,-134.693,0,0,1
Circ,ob,207,25,208,0,20,1314.88,1102.13,-12.4055,-26.1902,0,0,1
Circ,ob,11,96,177,0,20,1952.38,1197.21,36.3481,-36.226,0,0,1
Circ,ob,12,66,154,0,20,1684.39,1145.98,29.1867,-51.3405,0,0,1
Circ,ob,17,37,167,0,20,1888.81,893.99,60.5696,-66.3177,0,0,1
Circ,ob,110,71,198,0,20,1462.07,577.38,11.4883,-143.549,0,0,1
Circ,ob,230,184,7,0,20,1770.64,888.351,-7.48149,40.556,0,0,1
Circ,ob,68,132,14,0,20,1941.41,1142.18,85.1197,-6.74077,0,0,1
Circ,ob,142,37,89,0,20,1934.23,933.338,-130.113,12.5791,0,0,1
Circ,ob,57,188,146,0,20,2151.9,593.885,-3.80399,-67.4742,0,0,1
Circ,ob,153,85,188,0,20,2069.94,1091.27,7.86983,14.9343,0,0,1
Circ,ob,39,136,46,0,20,491.492,1226.08,27.2862,21.2433,0,0,1
Circ,ob,230,161,20,0,20,829.087,1206.84,-100.51,-12.8981,0,0,1
Circ,ob,160,163,135,0,20,975.965,764.312,22.2083,-29.2933,0,0,1
Circ,ob,6,208,239,0,20,1343.74,1230.44,114.898,18.2214,0,0,1
Circ,ob,201,208,231,0,20,1043.17,1146.97,47.0661,-70.3251,0,0,1
Circ,ob,93,71,45,0,20,892.558,1251.09,-94.8978,12.3408,0,0,1
Circ,ob,220,120,137,0,20,1434.99,861.542,-103.849,-51.6682,0,0,1
Circ,ob,22,24,38,0,20,1558.14,668.195,-19.5492,-52.3141,0,0,1
Circ,ob,246,178,95,0,20,1665.76,915.965,49.0292,38.533,0,0,1
Circ,ob,182,68,100,0,20,1788.68,1102.69,95.9411,-59.7941,0,0,1
Circ,ob,62,95,164,0,20,1677.54,738.055,14.2693,2.30742,0,0,1
Circ,ob,223,125,220,0,20,1899.74,1008.18,10.1458,-29.1537,0,0,1
Circ,ob,235,100,228,0,20,2106.03,1032.88,46.2061,-1.41565,0,0,1
Circ,ob,220,114,38,0,20,2137.5,696.1,30.0576,-57.3869,0,0,1
Circ,ob,227,210,19,0,20,1903.7,851.977,-95.2706,-36.8662,0,0,1
Circ,ob,4,60,208,0,20,956.665,1017.46,73.177,-47.6298,0,0,1
Circ,ob,209,231,61,0,20,71.7925,1198.3,76.1032,-3.76015,0,0,1
Circ,ob,216,119,130,0,20,1293.72,945.057,40.9707,-23.2746,0,0,1
Circ,ob,201,212,70,0,20,740.538,880.893,-7.64786,6.87211,0,0,1
Circ,ob,22,69,246,0,20,1267.14,633.526,20.1252,10.5069,0,0,1
Circ,ob,120,163,232,0,20,1267.25,762.195,-3.88589,-104.348,0,0,1
Circ,ob,171,198,235,0,20,1656.76,1072.46,152.337,-47.9794,0,0,1
Circ,ob,219,248,56,0,20,1825.59,1273.95,49.8358,-1.86058,0,0,1
Circ,ob,68,85,241,0,20,1709.97,1088.05,-12.3425,81.0581,0,0,1
Circ,ob,179,42,224,0,20,1958.67,719.853,7.51456,-15.4613,0,0,1
Circ,ob,74,198,52,0,20,1909.57,701.554,58.6761,-102.405,0,0,1
Circ,ob,130,9,48,0,20,2057.15,871.51,-26.52,30.8228,0,0,1
Circ,ob,27,69,133,0,20,1690.02,1037.38,42.6103,-43.7921,0,0,1
Circ,ob,218,110,125,0,20,2163.28,1068.57,-77.6734,-73.8868,0,0,1
Circ,ob,63,239,217,0,20,2070.55,424.517,3.46567,-90.445,0,0,1
Circ,ob,239,134,60,0,20,140.201,1234.3,28.9221,71.3021,0,0,1
Circ,ob,8,13,75,0,20,91.5273,986.841,-60.3475,-11.0141,0,0,1
Circ,ob,222,247,122,0,20,184.499,1207.67,-13.1416,-10.2043,0,0,1
Circ,ob,183,66,18,0,20,1348.81,701.459,-9.71004,-62.3534,0,0,1
Circ,ob,125,194,245,0,20,1205.47,1249.71,28.4276,-99.1399,0,0,1
Circ,ob,123,102,48,0,20,1306.08,1009.56,15.0511,-1.59085,0,0,1
Circ,ob,224,198,204,0,20,1212,1129.59,-51.2418,-0.201725,0,0,1
Circ,ob,122,98,185,0,20,1823.33,1223.47,-48.43,-89.3639,0,0,1
Circ,ob,119,233,121,0,20,1294.05,1061.85,-71.4675,33.3637,0,0,1
Circ,ob,93,10,120,0,20,1564.75,959.368,47.8671,-25.9051,0,0,1
Circ,ob,201,128,185,0,20,1385.44,1005.46,-2.11094,98.4342,0,0,1
Circ,ob,153,163,129,0,20,2037.96,1004.39,84.8856,-115.936,0,0,1
Circ,ob,33,44,127,0,20,1992.98,1198.95,0.435532,30.3647,0,0,1
Circ,ob,165,113,86,0,20,2154.02,1278.84,25.7672,102.725,0,0,1
Circ,ob,210,146,109,0,20,2104.28,1212.22,-91.6778,-58.3116,0,0,1
Circ,ob,80,114,137,0,20,664.867,1096.3,71.5746,16.212,0,0,1
Circ,ob,77,86,18,0,20,1006.36,1182.68,-57.7314,-4.76388,0,0,1
Circ,ob,71,163,204,0,20,1001.27,830.179,-48.067,-120.529,0,0,1
Circ,ob,226,232,250,0,20,932.749,1215.29,46.7614,24.4757,0,0,1
Circ,ob,226,201,71,0,20,1638.83,1225.04,39.3829,-127.649,0,0,1
Circ,ob,96,22,221,0,20,1594.14,1190,59.9683,-21.3897,0,0,1
Circ,ob,80,105,111,0,20,1145.92,1056,70.8723,-10.2449,0,0,1
Circ,ob,90,226,252,0,20,1776.21,1232.25,5.64102,-37.7927,0,0,1
Circ,ob,120,52,214,0,20,1445.77,1012.67,-4.14296,29.8436,0,0,1
Circ,ob,251,192,238,0,20,1540.54,1050.24,27.7378,25.5875,0,0,1
Circ,ob,99,238,59,0,20,2000.34,1263.9,92.2533,142.996,0,0,1
Circ,ob,148,159,77,0,20,1981.69,992.755,35.7342,-46.051,0,0,1
Circ,ob,58,130,170,0,20,1943.24,1269.05,93.0374,-15.6135,0,0,1
Circ,ob,80,185,251,0,20,2037.63,1143.86,-5.98127,-52.9253,0,0,1
Circ,ob,106,63,134,0,20,2151.84,783.237,35.0582,-55.5721,0,0,1
Circ,ob,184,213,7,0,20,100.771,637.847,2,-61,0,0,1
Circ,ob,180,47,38,0,20,1076.28,1009.49,14.9105,-69.096,0,0,1
Circ,ob,53,114,138,0,20,1009.45,895.239,34.0697,-65.2295,0,0,1
Circ,ob,168,15,91,0,20,1118.68,1176.09,28.8503,-30.7857,0,0,1
Circ,ob,45,68,68,0,20,1501.21,1040.35,28.9918,-14.2928,0,0,1
Circ,ob,73,167,35,0,20,1543.46,1275.02,1.07213,7.97351,0,0,1
Circ,ob,13,16,134,0,20,1400.11,1110.23,10.4247,2.91223,0,0,1
Circ,ob,24,202,54,0,20,1979.78,1116.68,27.7443,8.90554,0,0,1
Circ,ob,201,254,72,0,20,1849.73,1013.47,28.0077,-50.3646,0,0,1
Circ,ob,165,225,234,0,20,1795.95,801.971,114.351,-57.5081,0,0,1
Circ,ob,32,169,20,0,20,2020.41,1087.88,-32.6723,-17.795,0,0,1
Circ,ob,39,220,235,0,20,1867.14,1234.82,2.8129,-100.238,0,0,1
Circ,ob,10,149,25,0,20,1944.12,1075.39,-13.0156,-45.548,0,0,1
Circ,ob,23,7,27,0,20,2150.59,921.001,-79.9204,-43.1321,0,0,1
Circ,ob,103,63,191,0,20,2058.34,1194.53,-7.74952,-82.6681,0,0,1
Circ,ob,198,28,194,0,20,704.524,962.658,-89.449,-73.322,0,0,1
Circ,ob,226,100,44,0,20,833.929,1248.33,4.49742,72.7998,0,0,1
Circ,ob,172,143,15,0,20,813.531,1044.58,-48.3294,-79.7253,0,0,1
Circ,ob,241,74,90,0,20,1450.41,1169.26,77.6672,-9.97915,0,0,1
Circ,ob,103,96,245,0,20,1506.12,1235.41,71.3665,-48.6309,0,0,1
